YMDHM,Second,Source,Station1,Station2,El1,Az1,El2,Az2,A_freq,B_freq,C_freq,D_freq,tot_freq
20/12/23-09:08,2.0,0059+581,GGAO12M,ONSA13SW,0.2448913757356536,5.903904980432181,0.5473266562595982,0.44959205119024076,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,GGAO12M,RAEGYEB,0.2448913757356536,5.903904980432181,0.21291838324305515,0.2727673066624491,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,GGAO12M,WESTFORD,0.2448913757356536,5.903904980432181,0.2786473688813238,5.941208473067312,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,GGAO12M,WETTZ13S,0.2448913757356536,5.903904980432181,0.4211052618039059,0.4260968012837743,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ISHIOKA,MACGO12M,1.1745360634475666,0.15171276989189353,0.29044118958190623,5.743018279164361,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ISHIOKA,ONSA13NE,1.1745360634475666,0.15171276989189353,0.5473380638341033,0.44960202499595375,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ISHIOKA,ONSA13SW,1.1745360634475666,0.15171276989189353,0.5473266562595982,0.44959205119024076,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ISHIOKA,RAEGYEB,1.1745360634475666,0.15171276989189353,0.21291838324305515,0.2727673066624491,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ISHIOKA,WESTFORD,1.1745360634475666,0.15171276989189353,0.2786473688813238,5.941208473067312,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ISHIOKA,WETTZ13S,1.1745360634475666,0.15171276989189353,0.4211052618039059,0.4260968012837743,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,MACGO12M,ONSA13NE,0.29044118958190623,5.743018279164361,0.5473380638341033,0.44960202499595375,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,MACGO12M,ONSA13SW,0.29044118958190623,5.743018279164361,0.5473266562595982,0.44959205119024076,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,MACGO12M,RAEGYEB,0.29044118958190623,5.743018279164361,0.21291838324305515,0.2727673066624491,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,MACGO12M,WESTFORD,0.29044118958190623,5.743018279164361,0.2786473688813238,5.941208473067312,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,MACGO12M,WETTZ13S,0.29044118958190623,5.743018279164361,0.4211052618039059,0.4260968012837743,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ONSA13NE,RAEGYEB,0.5473380638341033,0.44960202499595375,0.21291838324305515,0.2727673066624491,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ONSA13NE,WESTFORD,0.5473380638341033,0.44960202499595375,0.2786473688813238,5.941208473067312,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ONSA13NE,WETTZ13S,0.5473380638341033,0.44960202499595375,0.4211052618039059,0.4260968012837743,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ONSA13SW,RAEGYEB,0.5473266562595982,0.44959205119024076,0.21291838324305515,0.2727673066624491,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ONSA13SW,WESTFORD,0.5473266562595982,0.44959205119024076,0.2786473688813238,5.941208473067312,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,ONSA13SW,WETTZ13S,0.5473266562595982,0.44959205119024076,0.4211052618039059,0.4260968012837743,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,WESTFORD,RAEGYEB,0.2786473688813238,5.941208473067312,0.21291838324305515,0.2727673066624491,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,WESTFORD,WETTZ13S,0.2786473688813238,5.941208473067312,0.4211052618039059,0.4260968012837743,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:08,2.0,0059+581,WETTZ13S,RAEGYEB,0.4211052618039059,0.4260968012837743,0.21291838324305515,0.2727673066624491,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,GGAO12M,MACGO12M,0.7860357678767824,1.6981455457651105,0.389730075385032,1.3401015192644694,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,GGAO12M,ONSA13NE,0.7860357678767824,1.6981455457651105,0.7772238204245164,4.118349254766951,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,GGAO12M,ONSA13SW,0.7860357678767824,1.6981455457651105,0.7772350803108534,4.118340861895595,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,GGAO12M,RAEGYEB,0.7860357678767824,1.6981455457651105,1.0858141086613726,4.115898421184488,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,GGAO12M,WETTZ13S,0.7860357678767824,1.6981455457651105,0.840189971740373,4.268332221450199,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,MACGO12M,ONSA13NE,0.389730075385032,1.3401015192644694,0.7772238204245164,4.118349254766951,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,MACGO12M,ONSA13SW,0.389730075385032,1.3401015192644694,0.7772350803108534,4.118340861895595,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,MACGO12M,RAEGYEB,0.389730075385032,1.3401015192644694,1.0858141086613726,4.115898421184488,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,MACGO12M,WETTZ13S,0.389730075385032,1.3401015192644694,0.840189971740373,4.268332221450199,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,ONSA13NE,RAEGYEB,0.7772238204245164,4.118349254766951,1.0858141086613726,4.115898421184488,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,ONSA13NE,WETTZ13S,0.7772238204245164,4.118349254766951,0.840189971740373,4.268332221450199,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,ONSA13SW,RAEGYEB,0.7772350803108534,4.118340861895595,1.0858141086613726,4.115898421184488,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,ONSA13SW,WETTZ13S,0.7772350803108534,4.118340861895595,0.840189971740373,4.268332221450199,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:09,15.0,1324+224,WETTZ13S,RAEGYEB,0.840189971740373,4.268332221450199,1.0858141086613726,4.115898421184488,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,GGAO12M,MACGO12M,0.4167328855715173,2.427900098973957,0.1954455049894693,2.0397270381006867,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,GGAO12M,ONSA13NE,0.4167328855715173,2.427900098973957,0.09375123197525652,3.9741830914785354,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,GGAO12M,ONSA13SW,0.4167328855715173,2.427900098973957,0.0937628537740272,3.97417157842965,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,GGAO12M,RAEGYEB,0.4167328855715173,2.427900098973957,0.4257927032919215,3.792884310343274,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,GGAO12M,WESTFORD,0.4167328855715173,2.427900098973957,0.41069444413201767,2.530133687396819,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,GGAO12M,WETTZ13S,0.4167328855715173,2.427900098973957,0.18167063513620108,4.003528228153797,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,MACGO12M,ONSA13NE,0.1954455049894693,2.0397270381006867,0.09375123197525652,3.9741830914785354,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,MACGO12M,ONSA13SW,0.1954455049894693,2.0397270381006867,0.0937628537740272,3.97417157842965,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,MACGO12M,RAEGYEB,0.1954455049894693,2.0397270381006867,0.4257927032919215,3.792884310343274,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,MACGO12M,WESTFORD,0.1954455049894693,2.0397270381006867,0.41069444413201767,2.530133687396819,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,MACGO12M,WETTZ13S,0.1954455049894693,2.0397270381006867,0.18167063513620108,4.003528228153797,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,ONSA13NE,RAEGYEB,0.09375123197525652,3.9741830914785354,0.4257927032919215,3.792884310343274,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,ONSA13NE,WESTFORD,0.09375123197525652,3.9741830914785354,0.41069444413201767,2.530133687396819,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,ONSA13NE,WETTZ13S,0.09375123197525652,3.9741830914785354,0.18167063513620108,4.003528228153797,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,ONSA13SW,RAEGYEB,0.0937628537740272,3.97417157842965,0.4257927032919215,3.792884310343274,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,ONSA13SW,WESTFORD,0.0937628537740272,3.97417157842965,0.41069444413201767,2.530133687396819,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,ONSA13SW,WETTZ13S,0.0937628537740272,3.97417157842965,0.18167063513620108,4.003528228153797,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,WESTFORD,RAEGYEB,0.41069444413201767,2.530133687396819,0.4257927032919215,3.792884310343274,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,WESTFORD,WETTZ13S,0.41069444413201767,2.530133687396819,0.18167063513620108,4.003528228153797,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:10,23.0,1243-160,WETTZ13S,RAEGYEB,0.18167063513620108,4.003528228153797,0.4257927032919215,3.792884310343274,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:11,31.0,0202+319,ISHIOKA,KOKEE12M,1.2594757369579614,1.6837157469546409,0.9436333284904165,5.148249836580477,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:11,31.0,0202+319,ISHIOKA,MACGO12M,1.2594757369579614,1.6837157469546409,0.21546095478291344,5.243327620949154,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:11,31.0,0202+319,KOKEE12M,MACGO12M,0.9436333284904165,5.148249836580477,0.21546095478291344,5.243327620949154,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,GGAO12M,KOKEE12M,1.126271201108827,3.969622527523332,0.5495431215517986,1.3852316279768377,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,GGAO12M,MACGO12M,1.126271201108827,3.969622527523332,1.3506506940664458,2.5459103550854483,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,GGAO12M,ONSA13NE,1.126271201108827,3.969622527523332,0.12862379695776294,5.166485977899048,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,GGAO12M,ONSA13SW,1.126271201108827,3.969622527523332,0.12862653046856704,5.166475783949701,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,GGAO12M,RAEGYEB,1.126271201108827,3.969622527523332,0.1806283445313401,5.019065234937271,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,GGAO12M,WESTFORD,1.126271201108827,3.969622527523332,1.032023739534907,4.0282083331521426,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,KOKEE12M,MACGO12M,0.5495431215517986,1.3852316279768377,1.3506506940664458,2.5459103550854483,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,KOKEE12M,ONSA13NE,0.5495431215517986,1.3852316279768377,0.12862379695776294,5.166485977899048,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,KOKEE12M,ONSA13SW,0.5495431215517986,1.3852316279768377,0.12862653046856704,5.166475783949701,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,KOKEE12M,RAEGYEB,0.5495431215517986,1.3852316279768377,0.1806283445313401,5.019065234937271,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,KOKEE12M,WESTFORD,0.5495431215517986,1.3852316279768377,1.032023739534907,4.0282083331521426,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,MACGO12M,ONSA13NE,1.3506506940664458,2.5459103550854483,0.12862379695776294,5.166485977899048,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,MACGO12M,ONSA13SW,1.3506506940664458,2.5459103550854483,0.12862653046856704,5.166475783949701,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,MACGO12M,RAEGYEB,1.3506506940664458,2.5459103550854483,0.1806283445313401,5.019065234937271,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,MACGO12M,WESTFORD,1.3506506940664458,2.5459103550854483,1.032023739534907,4.0282083331521426,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,ONSA13NE,RAEGYEB,0.12862379695776294,5.166485977899048,0.1806283445313401,5.019065234937271,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,ONSA13NE,WESTFORD,0.12862379695776294,5.166485977899048,1.032023739534907,4.0282083331521426,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,ONSA13SW,RAEGYEB,0.12862653046856704,5.166475783949701,0.1806283445313401,5.019065234937271,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,ONSA13SW,WESTFORD,0.12862653046856704,5.166475783949701,1.032023739534907,4.0282083331521426,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:12,39.0,OJ287   ,WESTFORD,RAEGYEB,1.032023739534907,4.0282083331521426,0.1806283445313401,5.019065234937271,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:13,47.0,CTA26   ,ISHIOKA,KOKEE12M,0.5961442400694956,2.1429642151370416,1.0733315843820517,3.7574094118461967,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:13,47.0,CTA26   ,ISHIOKA,MACGO12M,0.5961442400694956,2.1429642151370416,0.2582804902900661,4.518540289770828,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:13,47.0,CTA26   ,KOKEE12M,MACGO12M,1.0733315843820517,3.7574094118461967,0.2582804902900661,4.518540289770828,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,GGAO12M,ONSA13NE,0.34528085958839766,0.9484082402369127,1.2514561617606503,2.8203095478313305,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,GGAO12M,ONSA13SW,0.34528085958839766,0.9484082402369127,1.2514624038141235,2.820267796736672,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,GGAO12M,RAEGYEB,0.34528085958839766,0.9484082402369127,1.2721677184983033,1.4889381230834158,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,GGAO12M,WESTFORD,0.34528085958839766,0.9484082402369127,0.43865017876802964,1.0146484338506365,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,GGAO12M,WETTZ13S,0.34528085958839766,0.9484082402369127,1.3882024674811104,2.6459018688579476,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,ONSA13NE,RAEGYEB,1.2514561617606503,2.8203095478313305,1.2721677184983033,1.4889381230834158,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,ONSA13NE,WESTFORD,1.2514561617606503,2.8203095478313305,0.43865017876802964,1.0146484338506365,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,ONSA13NE,WETTZ13S,1.2514561617606503,2.8203095478313305,1.3882024674811104,2.6459018688579476,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,ONSA13SW,RAEGYEB,1.2514624038141235,2.820267796736672,1.2721677184983033,1.4889381230834158,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,ONSA13SW,WESTFORD,1.2514624038141235,2.820267796736672,0.43865017876802964,1.0146484338506365,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,ONSA13SW,WETTZ13S,1.2514624038141235,2.820267796736672,1.3882024674811104,2.6459018688579476,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,WESTFORD,RAEGYEB,0.43865017876802964,1.0146484338506365,1.2721677184983033,1.4889381230834158,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,WESTFORD,WETTZ13S,0.43865017876802964,1.0146484338506365,1.3882024674811104,2.6459018688579476,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:14,22.0,NRAO512 ,WETTZ13S,RAEGYEB,1.3882024674811104,2.6459018688579476,1.2721677184983033,1.4889381230834158,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,GGAO12M,ISHIOKA,0.1345741391806308,5.7380298939466705,1.3054452677987551,0.6160691707773374,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,GGAO12M,MACGO12M,0.1345741391806308,5.7380298939466705,0.2553876412042503,5.542036818889379,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,GGAO12M,ONSA13NE,0.1345741391806308,5.7380298939466705,0.35095902907058385,0.46121869777473773,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,GGAO12M,ONSA13SW,0.1345741391806308,5.7380298939466705,0.35094758991711583,0.46120799775387733,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,GGAO12M,WESTFORD,0.1345741391806308,5.7380298939466705,0.15379520933131965,5.785523509218457,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,GGAO12M,WETTZ13S,0.1345741391806308,5.7380298939466705,0.22611459990755503,0.4530920030532768,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ISHIOKA,MACGO12M,1.3054452677987551,0.6160691707773374,0.2553876412042503,5.542036818889379,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ISHIOKA,ONSA13NE,1.3054452677987551,0.6160691707773374,0.35095902907058385,0.46121869777473773,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ISHIOKA,ONSA13SW,1.3054452677987551,0.6160691707773374,0.35094758991711583,0.46120799775387733,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ISHIOKA,WESTFORD,1.3054452677987551,0.6160691707773374,0.15379520933131965,5.785523509218457,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ISHIOKA,WETTZ13S,1.3054452677987551,0.6160691707773374,0.22611459990755503,0.4530920030532768,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,MACGO12M,ONSA13NE,0.2553876412042503,5.542036818889379,0.35095902907058385,0.46121869777473773,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,MACGO12M,ONSA13SW,0.2553876412042503,5.542036818889379,0.35094758991711583,0.46120799775387733,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,MACGO12M,WESTFORD,0.2553876412042503,5.542036818889379,0.15379520933131965,5.785523509218457,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,MACGO12M,WETTZ13S,0.2553876412042503,5.542036818889379,0.22611459990755503,0.4530920030532768,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ONSA13NE,WESTFORD,0.35095902907058385,0.46121869777473773,0.15379520933131965,5.785523509218457,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ONSA13NE,WETTZ13S,0.35095902907058385,0.46121869777473773,0.22611459990755503,0.4530920030532768,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ONSA13SW,WESTFORD,0.35094758991711583,0.46120799775387733,0.15379520933131965,5.785523509218457,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,ONSA13SW,WETTZ13S,0.35094758991711583,0.46120799775387733,0.22611459990755503,0.4530920030532768,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:15,34.0,0133+476,WESTFORD,WETTZ13S,0.15379520933131965,5.785523509218457,0.22611459990755503,0.4530920030532768,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:16,42.0,0646-306,KOKEE12M,MACGO12M,0.5167675438870062,2.6181915381853034,0.41956422554958495,3.554792700690563,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,GGAO12M,ONSA13NE,0.4480664637572681,2.031318260610988,0.42195350699480544,3.8178302030385707,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,GGAO12M,ONSA13SW,0.4480664637572681,2.031318260610988,0.4219652486132625,3.817818464543738,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,GGAO12M,RAEGYEB,0.4480664637572681,2.031318260610988,0.7608454388583437,3.628895185803657,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,GGAO12M,WESTFORD,0.4480664637572681,2.031318260610988,0.47871840676129135,2.1367990811381365,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,GGAO12M,WETTZ13S,0.4480664637572681,2.031318260610988,0.5248492829919731,3.883283057914251,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,ONSA13NE,RAEGYEB,0.42195350699480544,3.8178302030385707,0.7608454388583437,3.628895185803657,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,ONSA13NE,WESTFORD,0.42195350699480544,3.8178302030385707,0.47871840676129135,2.1367990811381365,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,ONSA13NE,WETTZ13S,0.42195350699480544,3.8178302030385707,0.5248492829919731,3.883283057914251,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,ONSA13SW,RAEGYEB,0.4219652486132625,3.817818464543738,0.7608454388583437,3.628895185803657,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,ONSA13SW,WESTFORD,0.4219652486132625,3.817818464543738,0.47871840676129135,2.1367990811381365,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,ONSA13SW,WETTZ13S,0.4219652486132625,3.817818464543738,0.5248492829919731,3.883283057914251,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,WESTFORD,RAEGYEB,0.47871840676129135,2.1367990811381365,0.7608454388583437,3.628895185803657,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,WESTFORD,WETTZ13S,0.47871840676129135,2.1367990811381365,0.5248492829919731,3.883283057914251,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:17,23.0,1351-018,WETTZ13S,RAEGYEB,0.5248492829919731,3.883283057914251,0.7608454388583437,3.628895185803657,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-09:18,36.0,0847-120,KOKEE12M,MACGO12M,0.3751136675665843,1.9903142511548506,0.8162946255811548,3.0222114601129055,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:18,36.0,0847-120,KOKEE12M,WESTFORD,0.3751136675665843,1.9903142511548506,0.5145307912678757,3.691280731369825,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:18,36.0,0847-120,MACGO12M,WESTFORD,0.8162946255811548,3.0222114601129055,0.5145307912678757,3.691280731369825,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:20,23.0,1418+546,GGAO12M,MACGO12M,0.8354772467630086,0.8472501724117918,0.4595298954916989,0.7077858937235251,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-09:20,23.0,1418+546,GGAO12M,ONSA13NE,0.8354772467630086,0.8472501724117918,1.2811563682874476,4.742729238531,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-09:20,23.0,1418+546,GGAO12M,ONSA13SW,0.8354772467630086,0.8472501724117918,1.2811635556472738,4.742748726874491,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
